Text1,Text2,Generated Same Causal Variable,Predicted Same Causal Variable,Generated Variable Name,Predicted Variable Name,Data Generation Model,Prediction Model,Domain,Explanation
Mild Genetic Predisposition,Significant Genetic Predisposition,True,True,Genetic Predisposition,Genetic Predisposition,mistral-7b-instruct,lora_70b_en_v0,health,
No Known Genetic Conditions,Mild Genetic Predisposition,True,True,Genetic Predisposition,Genetic Predisposition,mistral-7b-instruct,lora_70b_en_v0,health,
"Moderate Drinker (up to one drink per day for women, up to two drinks per day for men)",Non-drinker,True,True,Alcohol Consumption,Alcohol consumption,mistral-7b-instruct,lora_70b_en_v0,health,
Non-smoker,Former smoker,True,True,Smoking Status,Smoking status,mistral-7b-instruct,lora_70b_en_v0,health,
Low Environmental Exposure (minimal exposure to pollutants),Non-smoker,False,True,,Exposure to pollutants,mistral-7b-instruct,lora_70b_en_v0,health,
High Environmental Exposure (significant exposure to pollutants),"Regular Exercise (30 minutes or more per day, five days a week)",False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
Good Sleep (7-9 hours of uninterrupted sleep per night),"Heavy Drinker (more than one drink per day for women, more than two drinks per day for men)",False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
Sedentary Lifestyle (less than 150 minutes of moderate-intensity or 75 minutes of vigorous-intensity activity per week),Mild Mental Health Concerns (mild anxiety or depression),False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
Mixed Diet,Low Environmental Exposure (minimal exposure to pollutants),False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
No Known Genetic Conditions,Sedentary Lifestyle (less than 150 minutes of moderate-intensity or 75 minutes of vigorous-intensity activity per week),False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
Good Sleep (7-9 hours of uninterrupted sleep per night),Low Stress (manageable stress levels),False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
"Heavy Drinker (more than one drink per day for women, more than two drinks per day for men)","Unhealthy Diet (high in processed foods, sugars, saturated and trans fats)",False,True,,Lifestyle,mistral-7b-instruct,lora_70b_en_v0,health,
Current smoker,Significant Genetic Predisposition,False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
Good Sleep (7-9 hours of uninterrupted sleep per night),"Healthy Diet (rich in fruits, vegetables, whole grains, lean proteins, and healthy fats)",False,False,,,mistral-7b-instruct,lora_70b_en_v0,health,
Wet Oxidation,Dry Oxidation,True,True,"The type of oxidation used to create a thin layer of silicon dioxide on the semiconductor wafer, such as Wet Oxidation or Dry Oxidation.",Oxidation Method,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Imprint Lithography,Extreme Ultraviolet Lithography,True,True,"The type of lithography used to create the patterns on the semiconductor wafer, such as Extreme Ultraviolet Lithography or Imprint Lithography.",Lithography Generation,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Gallium Nitride Material,Gallium Arsenide Material,True,True,"The type of semiconductor material used in the manufacturing process, such as Silicon, Gallium Arsenide, or Gallium Nitride.",Semiconductor Material,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Planar Design,FinFET Design,True,True,"The specific layout design of the integrated circuit, including the arrangement and interconnection of transistors and other components.",Transistor Structure,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Physical Vapor Deposition,Chemical Vapor Deposition,True,True,"The type of deposition used to add material to the semiconductor wafer, such as Chemical Vapor Deposition or Physical Vapor Deposition.",Thin Film Deposition Techniques,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Wet Etching,Dry Etching,True,True,"The type of etching used to remove unwanted material from the semiconductor wafer, such as Wet Etching or Dry Etching.",Etching Method,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
SOI Design,FinFET Design,True,True,"The specific layout design of the integrated circuit, including the arrangement and interconnection of transistors and other components.",Transistor Structure,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Planar Design,SOI Design,True,True,"The specific layout design of the integrated circuit, including the arrangement and interconnection of transistors and other components.",Substrate Design,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Silicon Material,Gallium Nitride Material,True,True,"The type of semiconductor material used in the manufacturing process, such as Silicon, Gallium Arsenide, or Gallium Nitride.",Material,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Wafer-Level Process,Bulk Silicon Process,True,True,"The process used to create the semiconductor wafer, such as Bulk Silicon Process or Wafer-Level Process.",Manufacturing Process,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Extreme Ultraviolet Lithography,Parametric Testing,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
RCA Cleaning,Dry Oxidation,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Functional Testing,Extreme Ultraviolet Lithography,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Phosphorus Doping,Functional Testing,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Physical Vapor Deposition,Gallium Arsenide Material,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Piranha Cleaning,FinFET Design,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Silicon Material,Wet Etching,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Piranha Cleaning,Chemical Vapor Deposition,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Extreme Ultraviolet Lithography,Chemical Vapor Deposition,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Parametric Testing,Wet Oxidation,False,False,,,mistral-7b-instruct,lora_70b_en_v0,semiconductor manufacturing,
Central Processing Unit (CPU): The brain of the computer,Random Access Memory (RAM): Temporary data storage,True,False,Hardware Component: A physical part of a computer system.,,mistral-7b-instruct,lora_70b_en_v0,computer science,
"Python: High-level, interpreted language","Java: Object-oriented, platform-independent language",True,True,Programming Language: A formal language designed for expressing instructions to a computer.,Programming Language,mistral-7b-instruct,lora_70b_en_v0,computer science,
Bus Topology: All nodes connected to a single communication line,Mesh Topology: Each node connected to multiple other nodes,True,False,Network Topology: The arrangement of various elements (nodes and connecting lines) in a computer network.,,mistral-7b-instruct,lora_70b_en_v0,computer science,
"Python: High-level, interpreted language","C++: Object-oriented, compiled language",True,True,Programming Language: A formal language designed for expressing instructions to a computer.,Programming Language,mistral-7b-instruct,lora_70b_en_v0,computer science,
DevOps: Continuous delivery and collaboration between development and operations teams,Agile Methodology: Iterative and incremental development,True,True,Software Development Methodology: A systematic approach to developing high-quality software.,Software Development Methodology,mistral-7b-instruct,lora_70b_en_v0,computer science,
RISC (Reduced Instruction Set Computer) Architecture: A simplified instruction set,Harvard Architecture: Separate memory for data and instructions,True,False,Computer Architecture: The design of a computer system.,,mistral-7b-instruct,lora_70b_en_v0,computer science,
Queue: A First-In-First-Out (FIFO) data structure,Stack: A Last-In-First-Out (LIFO) data structure,True,True,"Data Structure: A specialized format for organizing, storing, and retrieving data.",Data Structure,mistral-7b-instruct,lora_70b_en_v0,computer science,
macOS,Microsoft Windows,True,True,Operating System: Software that manages computer hardware and software resources.,Operating System,mistral-7b-instruct,lora_70b_en_v0,computer science,
Third Normal Form (3NF),Second Normal Form (2NF),True,True,Database Normalization Form: A process to eliminate redundant data and dependencies among the tables in a database.,Database Normalization,mistral-7b-instruct,lora_70b_en_v0,computer science,
macOS,Linux,True,True,Operating System: Software that manages computer hardware and software resources.,Operating System,mistral-7b-instruct,lora_70b_en_v0,computer science,
Queue: A First-In-First-Out (FIFO) data structure,Random Access Memory (RAM): Temporary data storage,False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
Microsoft Windows,"Java: Object-oriented, platform-independent language",False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
"Object-Oriented Programming: Java, C++, Python",First Normal Form (1NF),False,,,,mistral-7b-instruct,lora_70b_en_v0,computer science,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Microsoft Windows,Mesh Topology: Each node connected to multiple other nodes,False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
RISC (Reduced Instruction Set Computer) Architecture: A simplified instruction set,"C++: Object-oriented, compiled language",False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
Waterfall Model: Linear sequential development,Microsoft Windows,False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
"Python: High-level, interpreted language",Harvard Architecture: Separate memory for data and instructions,False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
Bus Topology: All nodes connected to a single communication line,macOS,False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
RISC (Reduced Instruction Set Computer) Architecture: A simplified instruction set,Microsoft Windows,False,,,,mistral-7b-instruct,lora_70b_en_v0,computer science,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Linux,Harvard Architecture: Separate memory for data and instructions,False,False,,,mistral-7b-instruct,lora_70b_en_v0,computer science,
Intergenerational Mobility: The mobility of individuals from one generation to the next.,Horizontal Mobility: The movement of individuals or groups within the same social class.,True,True,Social Mobility: The ability of individuals or groups to move up or down the social hierarchy.,Social Mobility,mistral-7b-instruct,lora_70b_en_v0,sociology,
Friendship Network: The group of individuals with whom one has a close personal relationship.,Family Network: The group of individuals related by blood or marriage.,True,True,Social Networks: The set of social relationships among individuals or groups.,Social Network,mistral-7b-instruct,lora_70b_en_v0,sociology,
"Non-material Culture: The intangible aspects of a culture, such as language, music, and literature.","Subculture: A culture within a culture, characterized by distinct beliefs, values, and practices.",True,True,"Culture: The shared beliefs, values, customs, behaviors, and artifacts that characterize a group or society.",Cultural Identity,mistral-7b-instruct,lora_70b_en_v0,sociology,
Religion: A social institution that provides a system of beliefs and practices related to the supernatural.,Education: A social institution that transmits knowledge and skills from one generation to the next.,True,False,Social Institutions: Enduring social structures that perform specific functions in a society.,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Vertical Mobility: The movement of individuals or groups between different social classes.,Horizontal Mobility: The movement of individuals or groups within the same social class.,True,True,Social Mobility: The ability of individuals or groups to move up or down the social hierarchy.,Social Mobility,mistral-7b-instruct,lora_70b_en_v0,sociology,
Intergenerational Mobility: The mobility of individuals from one generation to the next.,Vertical Mobility: The movement of individuals or groups between different social classes.,True,True,Social Mobility: The ability of individuals or groups to move up or down the social hierarchy.,Social Mobility,mistral-7b-instruct,lora_70b_en_v0,sociology,
"Informal Socialization: Learning that occurs in unstructured settings, such as families and peer groups.","Formal Socialization: Learning that occurs in structured settings, such as schools and workplaces.",True,True,"Socialization: The process by which individuals learn the norms, values, and behaviors of a society or group.",Type of Socialization,mistral-7b-instruct,lora_70b_en_v0,sociology,
Material Culture: The physical objects and artifacts that reflect a culture.,"Non-material Culture: The intangible aspects of a culture, such as language, music, and literature.",True,True,"Culture: The shared beliefs, values, customs, behaviors, and artifacts that characterize a group or society.",Cultural Expression,mistral-7b-instruct,lora_70b_en_v0,sociology,
Material Culture: The physical objects and artifacts that reflect a culture.,"Subculture: A culture within a culture, characterized by distinct beliefs, values, and practices.",True,False,"Culture: The shared beliefs, values, customs, behaviors, and artifacts that characterize a group or society.",,mistral-7b-instruct,lora_70b_en_v0,sociology,
Structural Change: Change that affects the underlying structures of a society.,"Cultural Change: Change that affects the values, beliefs, and practices of a society.",True,False,"Social Change: The modification of social structures, institutions, and norms over time.",,mistral-7b-instruct,lora_70b_en_v0,sociology,
"Formal Socialization: Learning that occurs in structured settings, such as schools and workplaces.",Horizontal Mobility: The movement of individuals or groups within the same social class.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Religion: A social institution that provides a system of beliefs and practices related to the supernatural.,Family Network: The group of individuals related by blood or marriage.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Reformist Social Movements: Movements that seek to bring about gradual change within the existing social order.,Horizontal Mobility: The movement of individuals or groups within the same social class.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
"Non-material Culture: The intangible aspects of a culture, such as language, music, and literature.",Workplace Network: The group of individuals with whom one interacts in a professional setting.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Incremental Change: Gradual change over an extended period.,Single-issue Social Movements: Movements that focus on a specific social issue.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Material Culture: The physical objects and artifacts that reflect a culture.,Structural Change: Change that affects the underlying structures of a society.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Secondary Socialization: Learning that occurs later in life.,"Subculture: A culture within a culture, characterized by distinct beliefs, values, and practices.",False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Primary Socialization: Learning that occurs during childhood and adolescence.,Education: A social institution that transmits knowledge and skills from one generation to the next.,False,True,,Socialization,mistral-7b-instruct,lora_70b_en_v0,sociology,
Fashion Norms: Rules that govern what is considered stylish or fashionable.,Horizontal Mobility: The movement of individuals or groups within the same social class.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Education: A social institution that transmits knowledge and skills from one generation to the next.,Vertical Mobility: The movement of individuals or groups between different social classes.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,sociology,
Religious Values,Personal Values,True,True,A set of rules that a person follows to regulate their behavior and emotions.,Values,mistral-7b-instruct,lora_70b_en_v0,psychology,
Social Introversion,Ambivert,True,False,A personality trait characterized by a tendency to seek out and maintain social relationships.,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Short-Term Memory,Long-Term Memory,True,True,A cognitive process that involves the storage and retrieval of information.,Memory,mistral-7b-instruct,lora_70b_en_v0,psychology,
Working Memory,Short-Term Memory,True,True,A cognitive process that involves the storage and retrieval of information.,Cognitive Load,mistral-7b-instruct,lora_70b_en_v0,psychology,
Moral Values,Personal Values,True,True,A set of rules that a person follows to regulate their behavior and emotions.,Values,mistral-7b-instruct,lora_70b_en_v0,psychology,
Problem Solving,Logical Reasoning,True,True,A cognitive process that involves the manipulation of symbols and concepts.,Cognitive Ability,mistral-7b-instruct,lora_70b_en_v0,psychology,
Curiosity,Exploratory Behavior,True,True,A personality trait characterized by a tendency to seek out new experiences and sensations.,Intrinsic Motivation,mistral-7b-instruct,lora_70b_en_v0,psychology,
Logical Reasoning,Creative Thinking,True,False,A cognitive process that involves the manipulation of symbols and concepts.,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Perception of Colors,Perception of Tastes,True,True,A cognitive process that involves the interpretation and organization of sensory information in order to understand the environment and respond appropriately.,Sensory Perception,mistral-7b-instruct,lora_70b_en_v0,psychology,
Perception of Tastes,Perception of Sounds,True,True,A cognitive process that involves the interpretation and organization of sensory information in order to understand the environment and respond appropriately.,Sensory Perception,mistral-7b-instruct,lora_70b_en_v0,psychology,
Logical Reasoning,Personal Values,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Short-Term Memory,Ambivert,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Perception of Sounds,Long-Term Memory,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Long-Term Memory,Fear,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Self-efficacy Belief in Coping with Stress,Sadness,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Social Extraversion,Short-Term Memory,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Self-efficacy Belief in Coping with Stress,Personal Values,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Social Extraversion,Religious Values,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Mindfulness Meditation,Logical Reasoning,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Short-Term Memory,Religious Values,False,False,,,mistral-7b-instruct,lora_70b_en_v0,psychology,
Real Gross Domestic Product (RGDP): The nominal GDP adjusted for inflation.,"Gross National Product (GNP): The total market value of all goods and services produced by a country's citizens and businesses, regardless of their location in the world.",True,False,Economic Growth: The increase in the production of goods and services in an economy over a certain period of time.,,mistral-7b-instruct,lora_70b_en_v0,finance,
Producer Price Index (PPI): A measure of the average change over time in the selling prices received by domestic producers for their output.,Consumer Price Index (CPI): A measure of the average change over time in the prices paid by urban consumers for a market basket of consumer goods and services.,True,True,"Inflation: The rate at which the general level of prices for goods and services is rising, and subsequently, purchasing power is falling.",Inflation,mistral-7b-instruct,lora_70b_en_v0,finance,
Treasury Bonds: Direct obligations of the U.S. government.,Corporate Bonds: Debt securities issued by corporations.,True,True,Bonds: A type of investment in which an investor loans money to an entity (typically a government or corporation) which borrows the funds for a defined period of time at a variable or fixed interest rate.,Type of Bond,mistral-7b-instruct,lora_70b_en_v0,finance,
Mortgage Rates: The annual interest rate charged to borrowers for mortgages.,Prime Rate: A benchmark interest rate that a primary bank uses to price its own commercial and industrial loans.,True,True,"Interest Rates: The percentage rate charged, expressed as an annual percentage of principal, by a lender to a borrower for the use of assets.",Interest Rates,mistral-7b-instruct,lora_70b_en_v0,finance,
"U6 Unemployment Rate: A broader measure of labor underutilization that includes not only the unemployed, but also those who are underemployed or have given up looking for work.",Long-Term Unemployment Rate: The percentage of the unemployed who have been jobless for 27 weeks or more.,True,True,Unemployment Rate: The percentage of the labor force that is without work but available for and seeking employment.,Unemployment Rate,mistral-7b-instruct,lora_70b_en_v0,finance,
Dividend Payout Ratio: The percentage of earnings paid out as dividends.,Forward Dividend Yield: The next expected dividend payment divided by the current stock price.,True,True,Dividend Yield: A financial ratio that shows how much a company pays out in dividends each year relative to its stock price.,Dividend Yield,mistral-7b-instruct,lora_70b_en_v0,finance,
"Current Ratio: The ratio of current assets to current liabilities, which measures a company's ability to pay its short-term obligations.",Long-Term Debt-to-Equity Ratio: The ratio of long-term debt to equity.,True,False,Debt-to-Equity Ratio: A financial ratio that shows the relationship between a company's total liabilities and its shareholder equity.,,mistral-7b-instruct,lora_70b_en_v0,finance,
Real Gross Domestic Product (RGDP): The nominal GDP adjusted for inflation.,Gross Domestic Product (GDP): The total monetary or market value of all the finished goods and services produced within a country's geographic borders in a specific time period.,True,True,Economic Growth: The increase in the production of goods and services in an economy over a certain period of time.,Economic Output,mistral-7b-instruct,lora_70b_en_v0,finance,
Earnings Before Interest and Taxes to Interest Expense (EBIT/Int): A more comprehensive interest coverage ratio that considers both operating and non-operating income.,Cash Flow Coverage Ratio: A measure of a company's ability to meet its interest obligations using its cash flow from operations.,True,True,Interest Coverage Ratio: A financial ratio that indicates the number of times a company's earnings before interest and taxes (EBIT) can cover its interest expenses.,Interest Coverage Ratio,mistral-7b-instruct,lora_70b_en_v0,finance,
Forward Dividend Yield: The next expected dividend payment divided by the current stock price.,Trailing Dividend Yield: The most recent dividend payment divided by the current stock price.,True,True,Dividend Yield: A financial ratio that shows how much a company pays out in dividends each year relative to its stock price.,Dividend Yield,mistral-7b-instruct,lora_70b_en_v0,finance,
Corporate Bonds: Debt securities issued by corporations.,Consumer Price Index (CPI): A measure of the average change over time in the prices paid by urban consumers for a market basket of consumer goods and services.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
NASDAQ Composite: A stock market index of the common stocks and similar securities listed on the NASDAQ stock market.,Corporate Bonds: Debt securities issued by corporations.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
"Current Ratio: The ratio of current assets to current liabilities, which measures a company's ability to pay its short-term obligations.",Prime Rate: A benchmark interest rate that a primary bank uses to price its own commercial and industrial loans.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
Price-to-Sales Ratio: A valuation ratio that compares a company's stock price to its revenue per share.,S&P 500: A market-capitalization-weighted index of 500 large companies having common stock listed on the NYSE or NASDAQ.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
Prime Rate: A benchmark interest rate that a primary bank uses to price its own commercial and industrial loans.,Long-Term Unemployment Rate: The percentage of the unemployed who have been jobless for 27 weeks or more.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
Treasury Bonds: Direct obligations of the U.S. government.,Forward Dividend Yield: The next expected dividend payment divided by the current stock price.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
Forward Price-to-Earnings Ratio: The current share price divided by the estimated earnings per share for the next 12 months.,Consumer Price Index (CPI): A measure of the average change over time in the prices paid by urban consumers for a market basket of consumer goods and services.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
"Gross National Product (GNP): The total market value of all goods and services produced by a country's citizens and businesses, regardless of their location in the world.",Mortgage Rates: The annual interest rate charged to borrowers for mortgages.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
"Current Ratio: The ratio of current assets to current liabilities, which measures a company's ability to pay its short-term obligations.",Price-to-Sales Ratio: A valuation ratio that compares a company's stock price to its revenue per share.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
Long-Term Unemployment Rate: The percentage of the unemployed who have been jobless for 27 weeks or more.,Long-Term Debt-to-Equity Ratio: The ratio of long-term debt to equity.,False,False,,,mistral-7b-instruct,lora_70b_en_v0,finance,
